Brand,Year,Material,ProductLine,Model,StringConfiguration,Color,BodyType,Hand,Price
PRS,,,,,,,,,4270.00
Jackson,,,,,,,,,949.99
Dean,,,,,,,,,899.00
Schecter,,,,Chris Howorth V-7,7 String,Satin Black,Solid,,1124.00
ESP,,,,,,,,,1049.00
Ibanez,,,,,,,,,1499.99
ESP,2018,Mahogany,,,,,,,449.00
Schecter,,,,,,,,,879.00
Fender,,Alder,,,6 String,,Solid,,299.99
Gretsch,,,,,,,,,899.99
Schecter,,,,,,,,,463.88
Fender,,,,0144012558,6 String,Torino Red,,,499.99
Schecter,,Ash,,,,,Solidbody,,1259.00
Schecter,,,,,,,,,879.00
Legator,,,,,,,,,949.00
PRS,,,,,,,,,3599.00
Dean Guitars,,,,,,,,,787.99
Dean,,,,,,,,,379.00
D'Angelico,,,,,,,,,599.99
Epiphone,,,Epiphone Les Paul,Les Paul "1957" P90 Pro,6 String,Chicago Blue,Solid,,549.00
Schecter Guitar Research,,,,,,,,,839.00
Godin,,,,,,,,,300.00
Ibanez,,Mahogany,,,,,Solidbody,,599.99
EVH,,Maple,,,6 String,,Solid,,999.99
Schecter,,,,,,,,,1329.00
,,,,,,,,,493.88
Dean,,,,ML 79,6 String,Blue Burst,ML,,708.00
Schecter Guitar Research,,,,,,,,,1069.00
Ibanez,,,,,,,,,499.99
ESP,,,,,,,,,999.00
Ibanez,,,,,,,,,2799.99
Attila Custom Guitars,,,,S,6 String,,,,1999.00
Fibenare,,Solid Wood,,Erotic Dalmat,6 String,Forest Green,Solid,,4685.00
ESP,,,,,,,,,1249.00
Ibanez,,,,,,,,,999.99
Ibanez,,Mahogany,,,6 String,White,,,499.99
Fender,,,,,,,,,499.99
Jackson,,,,,,,,,299.99
ESP,2018,Mahogany,,,,,,,449.00
Schecter,2015,Solid Wood,Schecter,C-1 Platinum,6 String,Platinum,Solid,,699.99
D'Angelico,,,,,,,,,1699.99
Jackson,,Okoume,,,,,Solidbody,,999.99
PRS,,,,,,,,,4270.00
Schecter Guitar Research,,,,,,,,,1189.00
EVH,,Basswood,,,,,Solidbody,,999.99
Schecter Guitar Research,,,,,,,,,899.00
Gretsch Guitars,,,,,,,,,2299.99
Fender,,,,Player Stratocaster,,,,,674.99
Prisma Guitars,2019,,,Toledo,6 String,,Solid,,3000.00
Schecter,,,,E-1 SLS Evil Twin,6 String,Satin Black,Solid,,1259.00
Fender,,,,,,,,,1399.99
EPIPHONE SPECIAL II/VS SOLID BODY ELECTRIC GUITAR,,,,EPIPHONE SPECIAL II/VS SOLID BODY ELECTRIC GUITAR,,,,,324.99
EVH,,,,,,,,,999.99
Schecter,,,,Omen Extreme-6,6 String,See Thru Black,Solid,,399.00
Ibanez,,,,,,,,,1999.99
Ernie Ball Music Man,,,,,,,,,2899.00
Schecter Guitar Research,,,,,,,,,1259.00
GRETSCH®,,,,G6128T-PE,6 String,Black Top,,,2299.99
Jackson,,,,,,,,,749.99
Dean Guitars,,Basswood,,,,,Solidbody,,359.00
Charvel,,Alder,,,,,Solidbody,,849.99
Ibanez,,,,,,,,,2499.99
ESP,,,,,,,,,449.00
D'Angelico,,,,,,,,,1299.99
Jackson,,Okoume,,,,,Solidbody,,999.99
Ibanez,,,,RGRT621DPB - Blue Lagoon Burst Flat,,,,,649.99
Fender,,,,,6 String,,Solid,,674.99
Washburn,,,,,,,,,1694.90
Dean,,,,,6,Others,,,849.00
,1988,Mahogany,,Custom,,,,,3500.00
Undisclosed,,,,,,,,,499.00
Danelectro,,,,,,,,,699.00
Ibanez,,,,AMV100DG Black Low Gloss,,,,,949.99
Fender,2019,Alder,Alternate Reality,Powercaster,6 String,Green,Solid,Right-Handed,899.99
Schecter,,,,Omen-7,7 String,Black,Solid,,419.00
D'Angelico,,,,Deluxe SS,6 String,Matte Cherry,Semi-Hollow,Right-Handed,1469.00
Dean,,,,,,,,,999.00
Martin,2012,,Standard,HD-28,6 String,Natural,Dreadnought,Right-Handed,3029.00
Schecter Guitar Research,,,,,,,,,1007.20
Ibanez,,,,,,,,,399.99
Yamaha,,,,,,,,,359.99
D'Angelico,,,,,,,,,1299.00
Schecter Guitar Research,,,,,,,,,1469.00
Dean,,,,,6 String,,,,519.00
EVH,,,,,,,,,1099.99
ESP,,,,LEC1000582C,6 String,Blue Flame Top,Electric,,749.00
Schecter,,,,Hellraiser C-1,6 String,Gloss Black,,,799.00
ESP LTD,,,,,6,Black,Solid,,399.00
Fender,,,,,,,,,1549.99
Ibanez,,,,Ibanez JBM10FXPWM Jake Bowen Sig. 6str Electric Guitar,,,,,999.99
Schecter,,,,Hellraiser C-7 Passive,7 String,Black Cherry,Solid,,949.00
Sterling by Music Man,,,,,,,,,299.99
Schecter Guitar Research,,,,,,,,,1329.00
Dean Guitars,,,,,,,,,749.00
Dean Guitars,,,,,,,,,749.00
Jackson,,Mahogany,,,,,Solidbody,,749.99
unknown,,Solid Wood,,,6 String,,Solid,,479.00
ESP,,,,,,,,,749.00
Ibanez,,,,,,,,,1199.99
Fender,,,,American Professonial,6 String,Sonic Gray,,,1449.99
Schecter,,Mahogany,,C-7,7 String,White,Solid,,949.00
Dean,,,,,,,,,899.00
Fender,,,,Stratocaster American Standard,,Blue,,,450.95
Fender,,,,,6 String,,Solid,,1949.99
D'Angelico,,,,,,,,,599.99
ESP,,,,,,,,,1149.00
Fender,,,,,,,,,999.99
ESP,,,ESP LTD,H-1000,6 String,See Thru Black Cherry,Solid,,949.00
Ibanez,2017,Mahogany,,,,,,,599.99
Schecter,,,,,,,,,1049.00
Jackson,,,,,,,,,749.99
Fender,,,,,6 String,,Solid,,1949.99
Schecter,,,,,,,,,1069.00
ESP Guitar,,,,E-II HORIZON FR-7 BLK,7 String,Black,,,1899.00
Schecter,,,,Zacky Vengeance 6661,6 String,Satin Black,Solid,,899.00
Fender,2018,,American Profesional,American Pro Stratocaster,6-String,Sienna Sunburst,Solid,Right-Handed,1499.99
PRS,2019,Solid Wood,Limited Edition SE,SE Schizoid,6 String,Crimson King Artwork,Solid,Right-Handed,779.99
ESP,,,,LTD EC-401,6 String,Green,Solid,,759.00
Dean,,,,,,,,,849.00
Fender,,,,,6 String,White,Solid,,1999.99
Yamaha,,,,,,,,,414.99
level 11,,,,,,,,,1749.99
Jackson,,,,,,,,,849.99
Hagstrom,,,,IMP-CSB Impala,,,,,559.00
Unbranded,,,Custom Guitar,Custom,6 String,Natural,Solid,,2399.96
Dean Guitars,,Mahogany,,,,,Solidbody,,729.00
D'Angelico,,,,,,,,,599.99
JVG-Luthier Built,,Solid Wood,,69-T,6 String,Paisley aged,SOLID,,2895.00
Ibanez,,,,,6 String,,Solid,,499.99
Schecter,,,,,6,White,Solid,,999.00
Fender Custom Shop,,,,,,,,,3750.00
Jackson,,,,,,,,,299.99
ESP,,,,,6,,Solid,,3499.00
Sublime Guitars,,,,,,,,,1249.00
Yamaha,,,,,,,,,364.99
Status,,,,Empathy,4 String,Brown,,,2999.00
PRS,,,,,,,,,3599.00
PRS,,,,,,,,,4300.00
Hagstrom,,,,,,,,,899.99
Jackson,,,,,,,,,849.99
Gretsch,,,,,,,,,2399.99
Fender Custom Shop,,,,,,,,,4480.00
D'Angelico,,,,Deluxe DC,6 String,Matte Royal Blue,Semi-Hollow,Right-Handed,1999.99
D'Angelico,,,,,,,,,699.99
Schecter,2019,,,1294,6,Red,Solid,Right handed,1329.00
Schecter,,,,,,,,,1049.00
Stagg,,Mahogany,,LES PAUL,6 String,White,Solid,,394.99
Schecter,,,,,6,Black,Solid,,799.00
Fender,,,,STRATOCASTER,,,,,1299.99
Yamaha,,,,,,,,,599.99
Fender,,Alder,American Professional,,Fender® USA 250L,Sonic Gray,Stratocaster®,Right-Handed,1291.99
Dean,,,,,,,,,849.00
Ernie Ball Music Man,,,,,,,,,3499.00
ESP,,,,,,,,,449.00
Ibanez,,Maple,,,6 String,,,,399.99
Dean Electric Guitars,,,,Z 79 F TBZ,,,,,649.00
Epiphone,,,,DOT,6 String,,Semi-Hollow,Right-Handed,399.99
Fender,,Alder,Fender Stratocaster,,6 String,Blue,Solid,,1099.99
Yamaha,,Maple,,,6 String,,Hollow,,699.00
GEWA,,,,,6 String,Black,,,1499.99
Fender,2019,,American Performer,American Peformer Telecaster,6-String,Sonic Blue Satin,,Right-Handed,1099.99
ESP LTD,,,,,6,Black,Solid,,999.00
Undisclosed,,,,,,,,,999.00
OM,2019,Solid Wood,,S1 Elite,6 String,Ice Blue Metallic,Solid,,1350.00
Schecter,,,,,6,Red,Solid,,839.00
Jackson,,,,,,,,,999.99
Suhr,,,,,,,,,2999.00
Danelectro,,,,,,,,,499.00
Schecter Guitar Research,,,,,,,,,399.00
Ibanez,,,,,,,,,1499.99
Fender,,Alder,,,,,Solidbody,,674.99
Dean,,,,,,,,,578.00
Ibanez,,,,RGA,,,,,599.99
Dean,,,,Z 79,6 String,Trans Black,Z,,728.00
Dean Guitars,,,,,,,,,767.99
Ibanez,,,,AS,,,,,449.99
Ibanez,,,,,,,,,1899.99
Ibanez,,,,,,,,,899.99
D'Angelico,,,,,,,,,599.99
Yamaha,,,,,,,,,499.99
Hagstrom,,,,,,,,,839.99
Schecter,,,,Banshee Elite-8,8 String,Gloss Natural,Solid,,1099.00
ESP,,Alder,,,6 String,,Solid,,1099.00
Cole Clark,,Solid Redwood Top Rosewood Back and Sides,,FL2EC-RDRWE,6 String,,,Right-Handed,2999.99
Schecter Guitar Research,,,,,,,,,949.00
Dean,,,,,6 String,Sunburst,,,1149.00
Jackson,,,,,6 String,Red,,,519.99
Jared's Custom Instruments,,,,Custom,6 String,Wizard,Solid,,369.00
Ibanez,,,,RGMS7 Black,,,,,499.99
ESP,,,,,,,,,899.00
Schecter,,,,,6,,,,349.00
Ibanez,2018,Ash/Laurel Burl Top,Ibanez RG,RGIX6DLBSNB,6 String,Supernova Burst,RG,Right-Handed,499.99
D'Angelico,,,,Deluxe DH,6 String,Matte Rose Pink,Hollow,Right-Handed,1999.99
D'Angelico,,,,Deluxe DH,6 String,Matte Electric Yellow,Hollow,Right-Handed,1999.99
Dean,,,,,6 String,,,,698.00
Dean Electric Guitars,,,,NV SEL TAM,,,,,749.00
Fender,,,,,6 String,,Solid,,699.99
Schecter,,,,,6,Green,Solid,,799.00
Schecter Guitar Research,,,,,,,,,1259.00
PRS,2018,,,SE SVN,7 String,Black Cherry,,,819.00
PRS,,,,Custom 24,6-String,Violet Smokewrap,,,4330.00
Fender,2017,,,American Elite Stratocaster,6-String,Champagne,,,1949.99
Hagstrom,,,,,,,,,799.99
ESP,,,,EC-1000,6 String,Volcano Red,Solid,,1168.00
Schecter,,,,,6 String,,,,429.99
Ibanez,,,,,,,,,1899.99
Schecter,,,,,6,,Solid,,699.00
Jackson,,,,X Series Dinky Arch Top DKAF7 MS Stained Mahogany,,,,,599.99
Moxy,2019,Basswood,,Custom,6 String,Natural,Solid,Right-Handed,999.00
Gimenez,2018,Solid Wood,Saint,Saint 624B,6 String,Chrysler Green,Solid,Right-Handed,1199.99
Schecter,2019,,,1343,6,Black,Solid,Right handed,1259.00
Dean,,,Dean ML,ML Switchblade Floyd HSH,6 String,Trans Amber,Solid,,1108.00
Schecter Guitar Research,,,,,,,,,949.00
Martin,,,,D-420,6 String,Custom Design,,,2359.00
Ibanez,,Mahogany,,,,,Solidbody,,899.99
ESP,,,,,,,,,949.00
PRS,,,,,,,,,3600.00
Crossrock,,,,CRF1000JM,,,Jazz Mater Style,,289.00
Schecter,,,,,,,,,499.99
Esp Guitars,,Koa,ESP LTD,M-1000,6 String,Koa Natural Gloss,Solid,,1145.00
ESP,,,,,,,,,449.00
Squier,,,,Contemporary Stratocaster HSS Black,,,,,349.99
Dean Guitars,,,,,,,,,787.99
Fender,,,,,,,,,1199.99
Yamaha,,,,,,,,,689.99
ESP,,,,,,,,,2299.00
Ibanez,,,,,,,,,1399.99
PRS,2019,Solid Wood,,S2 Custom 24,6 String,Elephant Grey,Solid,Right-Handed,1549.99
Ibanez,,,,,,,,,2799.99
Schecter,Unknown,,,1182,6,Black,Solid,Left handed,649.00
Fender,,,,,,,,,1099.99
Yamaha,,,,,,,,,599.99
Ibanez,,,,JS140,6 String,White,Solid,,699.00
D'Angelico Guitars,,Maple,,,,,Hollow Body,,799.99
D'Angelico Guitars,,Maple,,,,,Hollow Body,,799.99
Epiphone,,,,,,,,,583.88
Ibanez,,Mahogany,,,,,Solidbody,,6999.99
Hagstrom,,,,,,,,,284.99
Michael Kelly,,,,,,,,,488.88
Yamaha,,,,,,,,,689.99
ESP,,,,,,,,,2299.00
Ibanez,,,,,,,,,1399.99
PRS,2019,Solid Wood,,S2 Custom 24,6 String,Elephant Grey,Solid,Right-Handed,1549.99
Ibanez,,,,,,,,,2799.99
Schecter,Unknown,,,1182,6,Black,Solid,Left handed,649.00
Fender,,,,,,,,,1099.99
Schecter,,,,1743,,,,,1259.00
Schecter,,,,,,,,,1699.00
Schecter,,,,,6 String,,,,399.99
Ibanez,,Mahogany,,,,,Solidbody,,649.99
Washburn,,,,PARALLAXE,,,,,899.00
Schecter,,,,C-1 SLS Evil Twin,6 String,Satin Black,Solid,,1289.00
ESP,,,,,,,,,469.00
Fender,,,,,,,,,899.99
Yamaha,,,,,,,,,649.99
Schecter,,,,Omen Extreme-FR,6 String,Black,Solid,,489.00
Dean,,,,,6 String,Trans Brazilia,Gran Sport,,749.00
Schecter,,Mahogany,,C-7,7 String,,Solid,,899.00
Squier,2019,Maple,,Contemporary Active Starcaster,6 String,Ice Blue Metallic,Semi-Hollow,Right-Handed,399.99
Fender,,,,,6 String,Yellow,Solid,,674.99
Fender,,,,,6 String,Black,Solid,,674.99
Legator,,,,,,,,,899.00
Fender,2018,Alder,,,,,,,1949.99
PRS,2018,Maple,,,,,,,959.00
Schecter,,,,C-1 Apocalypse,6 String,Rust Grey,Solid,,871.00
Schecter,,,,,6,Red,Solid,,839.00
PRS,,,,,,,,,4299.00
Daisy Rock,,,,,,,,,399.99
total Music Source,,,,,,,,,977.99
Fender,2018,Alder,Player,Player Precision,6 String,Buttercream,Solid,,674.99
ESP LTD,,,,,6,Black,Solid,,1099.00
Legator,,,,,,,,,1199.00
Ibanez,,,,,,,,,429.99
Squier,,Alder,,,,,Solidbody,,449.99
ESP,2018,,,Volsung,6 String,Distressed Black Satin,Solid,,1149.00
Yamaha,,Nato,,RS420FRD,6 String,Fire Red,Solid,,499.99
D'Angelico,,,,,,,,,799.99
JVGuitars,,Solid Wood,,69 paisley T,6 String,GOLD top with 24k gold edges,Solid body - T,,1300.00
Dean,,,,,,,,,489.00
Schecter Guitar Research,,,,,,,,,1259.00
Ibanez,,,,,,,,,1299.99
Paul Reed Smith,,Solid Wood,,SE Custom 24,6 String,Vintage Sunburst,Solid,,899.00
Michael Kelly,,Ebony,,,,,,,849.99
Jackson,,Mahogany,,,,,Solidbody,,849.99
Deimel Guitarworks,2019,One piece White Korina,,Firestar,6 String,Natural,Solid,Right-Handed,3999.00
Jackson,,,,,,,,,749.00
Schecter,Unknown,,,1301,6,Other,Solid,Right handed,1119.00
Ibanez,,,,,,,,,549.99
Daisy Rock,,,,,,,,,419.99
Fender,,,,,,,,,1499.99
ESP,2018,Mahogany,,,,,,,949.00
Hagstrom,,,,,,,,,899.99
ESP,,,,,,,,,1249.00
Gretsch,,,,,,,,,2199.99
Ibanez,,,,,,,,,1099.99
ESP,,,,,,,,,399.00
Schecter Guitar Research,,,,,,,,,1069.00
Mayones,,,,,,,,,3198.00
,,,,,,,,,739.00
Schecter,,,,,,,,,629.00
Fender Custom Shop,,,,,,,,,4200.00
ESP,,,,Horizon-I,6 String,Deep Candy Apple Red,Solid,,3999.00
Schecter,,,,Randy Weitzel V-7 FR,7 String,Satin White,Solid,,1384.00
Jackson,,,,,,,,,729.00
Schecter,,,,,6,,,,749.00
EVH,,,,Wolfgang Special Stealth Black,,,,,999.99
Dean,,,,,,,,,799.00
Ibanez,,Mahogany,,,,,Solidbody,,1499.99
Schecter Guitar Research,,,,,,,,,896.72
ESP,,,,,,,,,1499.00
D'Angelico,,,,,,,,,1299.99
ESP,,,,,,,,,1096.88
ESP,,,,,6,,Solid,,3999.00
Yamaha,,,,,,,,,364.99
D'Angelico,,,,,,,,,599.99
Dean,,,,,,,,,849.00
ESP,2018,Mahogany,,,,,,,449.00
Ibanez,,,,,,,,,649.99
,,,,BORDER 666,,,,,1499.00
PRS,2019,,,Special Semi-Hollow,6-String,Black,Semi-Hollow,,3850.00
Dean,,,,,6 String,,,,488.00
PRS,,,,,,,,,899.00
Jackson,,Mahogany,,,,,Solidbody,,799.99
Ibanez,,,,RGDIX6MPB Surreal Black Burst,,,,,879.99
Legator,,,,,,,,,1299.00
ESP Guitars,,,,,,,,,1349.00
ESP LTD,,,,,6,,Solid,,849.00
Fender,,,,,,,,,1449.99
PRS,,,,,,,,,3700.00
Gretsch,,,,G5420T Electromatic Fairlane Blue,,,,,849.99
Schecter,2019,,,1346,6,Black,Solid,Right handed,1259.00
Fender,,Ash,,,,,Solidbody,,1949.99
Artinger,,,,Custom,,,,,9179.00
D'Angelico,,,,,,,,,599.99
Dean,,,,,,,,,949.00
Ibanez,,,,,6,Blue,,,399.99
Schecter,,,,,7,,,,1299.00
Ibanez,2017,Basswood,,,,,,,1299.99
Gretsch,,,,,,,,,549.99
Ibanez,2017,Mahogany,,,,,,,399.99
ESP LTD,,,,LVOLSUNGDBLKS,6,Black,Solid,,1149.00
ESP,,,,,,,,,749.00
Schecter,,,,Traditional Standard,6 String,Sunburst,Solid,,499.00
Martin,2016,,Standard,DC-18E,6 String,Natural,Dreadnought,Right-Handed,2899.00
D'Angelico,,,,,,,,,599.99
Legator,,,,,,,,,699.00
Washburn,,,,,,,,,799.00
Hagstrom,,,,,,,,,799.99
Warrior,,,,Flametop!,,,double cutaway,,2550.00
Ibanez,,,,,,,,,2999.99
G&L,,,,,,,,,1659.99
Fender,,,,,,,,,1699.99
Fender,,,,,,,,,1199.99
Legator,,,,,,,,,1499.00
Attila Custom Guitars,,,,DC,6 String,,,,1999.00
ESP,,,,EX-401,6 String,Black,Solid,,749.00
ESP LTD,,,,,6,,Solid,,749.00
Dean,,,,,6 String,Trans Brazilia,Gran Sport,,779.99
ESP,,,,,,,,,3299.00
Ibanez,,,,,,,,,579.99
Fender,,Alder,Fender Jazzmaster,,,White,,,1199.99
PRS,,,,,,,,,819.00
Ernie Ball Music Man,,,,,,,,,2399.00
Schecter,,,,,6,,,,1149.00
ESP LTD,,,,,6,,Solid,,799.00
Gretsch,,,,,,,,,549.99
Breedlove,,,,,,,,,396.99
total Music Source,,,,,,,,,899.00
total Music Source,,,,,,,,,899.00
ESP,,,,,,,,,1099.00
Schecter Guitar Research,,,,,,,,,571.12
ESP,,Solid Wood,,EC-1000Piezo,6 String,See Through Blue,Solid,,1099.00
Schecter,,,,C-7 SLS Elite,7 String,Black Fade Burst,Solid,,1259.00
Fender Custom Shop,,,,,,,,,3750.00
Jackson,,,,,,,,,849.99
Fender,,Alder,,,,,Solidbody,,1949.99
ESP,,,,,,Purple,,,709.00
Ibanez,,,,,,,,,400.00
Schecter,,,,,6,,,,629.00
Fender,,,,,,,,,1349.99
Ibanez,,,,,,,,,1099.99
ESP LTD,,,,,6,Brown,Solid,,429.00
G&L,,,,,,,,,1399.99
G&L,,,,,,,,,1599.99
O3 Custom Guitars,,,,Radon,6 String,Purple,Solid,Right-Handed,5500.00
Zero Gravity,,,,INSMTA2,6 String,Spalted Maple/Trans Aurora,Solid,,649.00
Jackson,,,,,,,,,499.99
PRS,,,,,,,,,4200.00
Ibanez,,,,RG1027PBF Cerulean Blue Burst,,,,,1299.99
Schecter,,,,,6,White,Solid,,839.00
Schecter,,,,,,,,,1299.00
Does not apply,,,,,,,,,2299.00
Ibanez,,Maple,Ibanez AZ,,6 String,Brown,Solid,,1299.99
Paul Reed Smith,,,,,,,,,1998.00
Fender,2019,Ash,,Professional Telecaster,6 String,Butterscotch Blonde,Solid,Right-Handed,1549.99
,,,,,,,,,1299.99
Yamaha,,,,,,,,,414.99
Ernie Ball Music Man,,,,,,,,,2149.00
Jackson Guitars,,,,,,,,,599.99
Ibanez,2018,Mahogany,,,,,,,499.99
Gretsch Guitars,,,,,,,,,2499.99
Gretsch Guitars,,,,,,,,,449.99
Legator,,,,,,,,,709.00
Legator,,,,,,,,,799.00
Fender,2019,,American Performer,American Peformer Jazzmaster,6-String,3-Color Sunburst,,Right-Handed,1199.99
Schecter Guitar Research,,,,,,,,,1259.00
Schecter Guitar Research,,,,,,,,,999.00
Dean,,,,,,,,,999.20
ESP,,,,,,,,,799.88
Ernie Ball Music Man,,,,,,,,,2099.00
Ibanez,,,,,,,,,599.99
Dean Guitars,,,,,,,,,799.00
Schecter,,,,,6,,,,479.00
Schecter,,,,,,,,,1329.00
Jackson,,,,,,,,,699.99
Schecter,,,,,,,,,399.00
US Music,,,,,,,,,324.00
Dean,,,,,,,,,489.00
Ernie Ball Music Man,,,,,,,,,2099.00
Fender,,,,,,,,,1449.99
Fender Custom Shop,,,,,,,,,3600.00
Fender,2019,Alder,Fender Stratocaster,Player Strat,6 String,3-Color Sunburst,Solid,Right-Handed,674.99
ESP,,,,,,,,,749.00
Vola,,,,,,,,,1499.00
Schecter,,,,,,,,,1699.00
PRS,,,,,,,,,4450.00
D'Angelico,,,,Deluxe DC,6 String,Matte Plum,Semi-Hollow,Right-Handed,1999.99
Fender,,,,,,,,,1749.99
ESP LTD,,,,MH-1001NT STBLK,6,Black,Solid,,899.00
,,,,,,,,,13999.00
PRS,2019,Solid Wood,,Paul's Guitar,6 String,Fire Red,Solid,Right-Handed,999.00
Shijie,,Mahogany,,Custom,6 String,Merlot,Solid,Right-Handed,1850.00
PRS,,,,,,,,,4299.00
Legator,,,,,,,,,549.00
ESP,,,,,,,,,835.12
Schecter Guitar Research,,,,,,,,,1189.00
ESP,,Solid Wood,,H-1001,6 String,Violet Shadow,Solid,,1049.00
Schecter,,,,,6,,,,799.00
Ibanez,2009,,,ART600,6 String,Transparent Black,,,699.99
Ibanez,,,,,,,,,649.99
Ibanez,,,,,,,,,799.99
Ibanez,,,,,,,,,499.99
Legator,,,,,,,,,549.00
Dean,,,,,,,,,549.00
Squier,,Poplar,,,,,Solidbody,,399.99
Schecter,,Mahogany,,,6 String,Black,Solid,,649.00
Fender,,,,,6 String,,Solid,,1799.99
EVH,,Maple,,Wolfgang USA,6 String,,Solid,,3299.99
Schecter Guitar Research,,,,,,,,,1049.00
Squier,,Poplar,,,,,Solidbody,,399.99
Dean,,,,,,,,,999.00
Schecter Guitar Research,,,,,,,,,949.00
Legator,,,,,,,,,1899.00
Schecter,,,,Keith Merrow KM-6,6 String,White,Solid,,895.00
Dean,,,,Z 79,6 String,Trans Black,Z,,828.00
Jackson Guitars,,,,,,,,,599.99
Ibanez,,,,,,,,,799.99
Dean,,,,,,,,,699.00
PRS,,,,,,,,,1999.00
Fender,,,,,,,,,529.88
Epiphone,,,,,,,,,449.00
PRS,2019,Basswood,,,6 String,Horizon,Solid,Right-Handed,2299.99
Giffin,2009,Honduras Mahogant,,Deluxe T,6 String,Gold Top,Solid,Right-Handed,2695.00
Ibanez,,,Ibanez RG,RG521,6 String,Jewel Blue,Solid,,899.99
Schecter,,,,,,,,,1259.00
Schecter,,,,,6,,,,699.00
Schecter,,,,HellRaiser C-1 FR,6 String,White,Solid,,800.00
Schecter,2019,,,1297,6,Others,Solid,Right handed,1189.00
Ibanez,,,,,,,,,599.99
Schecter,,Mahogany,,C-7,7 String,,Solid,,899.00
Schecter,,,,,6,,,,799.00
Orfeld Guitars,,,,,,,,,1355.00
Jackson,,,,,,,,,949.99
Dean,2019,,,Thoroughbred X Flame Top,6 String,Trans Brazilia,Single Cut,Right Handed,399.00
Jackson,,Mahogany,,,,,Solidbody,,499.99
Jackson,,Basswood,,,,,Solidbody,,849.99
Fanatics Authentic,,,,,,,,,499.99
Fender,,,,,,,,,899.99
Schecter,,,,,8,White,Solid,,459.00
Schecter Guitar Research,,,,,,,,,999.00
Schecter Guitar Research,,,,,,,,,1007.20
Fender,,,,,,,,,999.99
Fender,,,,,,,,,518.88
Fender,,Alder,,,,,Solidbody,,674.99
Jackson,,,,,,,,,599.99
ESP,2018,,,Sparrowhawk,6 String,Pelham Blue,Solid,,1249.00
Ibanez,,,,,,,,,579.99
Fender,2019,Solid Wood,,Player Stratocaster,6 String,3-Color Sunburst,Solid,Right-Handed,674.99
total Music Source,,,,,,,,,899.00
Ibanez,,,,,,,,,499.99
Schecter,,,,,6,,,,539.00
Fender,,,,,,,,,899.99
Legator,,,,,,,,,1699.00
Schecter,,,,,,,,,799.00
Fender,,,,,,,,,1099.99
Danelectro,,,,,,,,,499.00
Jackson,,,,,,,,,999.99
ESP,,,,,,,,,1049.00
Ibanez,,,,,6,Blue,,,399.99
EVH,,Basswood,,,,,Solid,,1249.99
Ibanez,,,,,,,,,1499.99
Paul Reed Smith,,,,Custom 24,6 String,Violet,Solid,,3299.99
D'Angelico,,,,,,,,,1799.99
GT,,,,,6 String,,Solid,,850.00
Schecter Guitar Research,,,,,,,,,958.32
Ibanez,,Mahogany,,,,,Solidbody,,299.99
Fender,,,,,,,,,1199.99
ESP LTD,,,,,6,Blue,Solid,,1199.00
ESP,,,,,,,,,449.00
Ernie Ball,,Solid Wood,,St. Vincent,6 String,Blue Dawn,Solid,,2299.00
PRS,,,,,,,,,999.00
Fender Custom Shop,,,,,,,,,4200.00
Ibanez,,,,,,,,,449.99
Jackson,,,,,,,,,719.99
Ibanez,,,,,,,,,1499.99
Schecter,,Basswood,,Omen 6,6 String,,Solid,,399.00
ESP,,,,LTD EC-401 - Black,,,,,749.00
Fibenare,,Solid Wood,Erotic Regime,Erotic Regime,6 String,Burgundy Mist,Solid,,1714.00
Schecter,,,,,6,,,,699.00
ESP,,Solid Wood,,EC-1000,6 String,Dark Brown Sunburst,Solid,,1099.00
G&L Guitars,,,,,,,,,1399.99
Schecter,,,,,6,Purple,Solid,,799.00
Ibanez,,,,RG1027PBF Cerulean Blue Burst,,,,,1299.99
Fender,2019,,Fender Telecaster,,6 String,Lake Placid Blue,Solid,Right-Handed,999.99
Washburn,,,,,,,,,1551.90
Schecter,,,,,,,,,1189.00
Mayones Guitars,,,,,,,,,4871.00
Schecter,,,,,6,Brown,Solid,,489.00
ESP,,,,,6,,Solid,,2699.00
D'Angelico,,,,Deluxe DC,6 String,Matte Plum,Semi-Hollow,Right-Handed,1999.99
LDG Guitars,2018,Solid Wood,,LP61,6 String,Sunburst,Solid,,320.00
Fender,,,,,,,,,1549.99
Ibanez,,,,,,,,,2499.99
EVH,2018,Basswood,,,,,,,599.99
Jackson,,,,,,,,,999.99
Schecter Guitar Research,,,,,,,,,1299.00
Ibanez,,,,,,,,,1999.99
Music Palace,,Mahogany,,Custom,,Brown,,Right-Handed,300.00
Schecter,,,,,6,Black,Solid,,839.00
Jackson Guitars,,,,,,,,,899.99
ESP,,,,LTD KH Demonoloy BLACK W/ GRAPHIC,,,,,1149.00
Ibanez,,,,Ibanez JBBM20GR JB Brubaker Signature 6str Electric Guitar - Gree,,,,,899.99
Fender,,,,,6 String,,Solid,,1999.99
Schecter,,,,,6,,,,399.00
Yamaha,,,,,,,,,414.99
yamaha,,,,,,,,,349.00
ESP,,,ESP LTD,EC-1000,6 String,Vintage Black,Solid,,899.00
Ibanez,,Nyatoh,,,,,Solidbody,,349.99
PRS,2019,Solid Wood,,S2 Custom 24,6 String,Moss Green,Solid,Right-Handed,1499.99
Schecter Guitar Research,,,,,,,,,699.00
Ernie Ball Music Man,,,,,,,,,2149.00
Jackson,,Mahogany,,,,,Solidbody,,999.99
Ibanez,,,,,,,,,2499.99
